GEO.id2,HC01_VC03,HC01_VC27,HC01_VC74,HC01_VC85,HC01_VC86
Id2,Estimate; EMPLOYMENT STATUS - Population 16 years and over,Estimate; COMMUTING TO WORK - Workers 16 years and over,Estimate; INCOME AND BENEFITS (IN 2017 INFLATION-ADJUSTED DOLLARS) - Total households,Estimate; INCOME AND BENEFITS (IN 2017 INFLATION-ADJUSTED DOLLARS) - Total households - Median household income (dollars),Estimate; INCOME AND BENEFITS (IN 2017 INFLATION-ADJUSTED DOLLARS) - Total households - Mean household income (dollars)
2886,24070,14326,12509,70196,85085
2888,16338,10654,8327,67579,85455
2889,23181,14226,11312,70955,81389
2891,17693,10333,9253,62743,86088
2892,4156,2722,1853,94176,111277
2893,24291,15395,13135,51740,64985
2894,511,342,271,81417,78410
2895,33593,17896,17054,38340,51997
2896,9961,6169,4446,81987,103787
2898,1184,816,599,82996,84313
2903,10450,5411,4802,30711,70167
2904,24848,13665,12755,41054,60410
2905,20313,10962,8796,41050,60422
2906,25214,15265,10941,77411,125616
2907,22428,12113,8865,35512,48773
2908,29396,16238,12204,45042,62150
2909,31704,17636,14790,33661,45754
2910,17205,10849,8128,62941,70557
2911,13535,7860,6655,57019,70961
2912,1362,485,0,-,-
2914,17979,10335,8807,47985,61312
2915,14399,8122,7329,59301,69148
2916,7312,4799,3749,70184,87095
2917,12195,6530,4527,83010,98932
2919,24585,14860,11992,60574,76016
2920,31200,15988,14064,53159,71608
2921,10510,6463,4489,103838,120520
3031,9000,6057,4081,125445,151826
3032,4379,3207,1984,114041,122753
3033,3929,2794,1750,127222,146441
3034,3372,2160,1534,95430,112766
3036,3986,2744,1694,122083,140664
3037,3570,2423,1611,92598,105706
3038,27655,19037,13154,68322,84101
3042,5586,3593,2668,74268,90533
3043,1363,914,639,93281,105302
3044,3724,2612,1700,91486,114122
3045,11284,7105,5197,83556,97995
3046,2215,1544,977,102375,126537
3047,1448,815,642,71429,85036
3048,2850,1790,1411,70529,81380
3049,6364,4021,3010,126379,160800
3051,20245,13532,8955,93181,111082
3052,6851,4666,3101,93351,106255
3053,20137,13957,8883,97604,117256
3054,20535,14168,9745,97400,109459
3055,11958,8028,5989,73557,87338
3057,2105,1436,880,104327,124403
3060,23857,14937,11889,49469,64748
3062,22838,14711,11100,88967,105397
3063,13647,8850,6650,79116,93985
3064,11456,7265,5735,65988,83132
3070,4255,3083,1851,104754,118401
3071,3978,2803,1792,84477,106149
3076,10648,7095,4575,102577,117324
3077,7991,5475,4033,67303,80346
3079,24553,16261,11177,81202,104844
3082,1441,951,657,85139,107981
3084,1178,710,519,79821,94335
3086,3171,2217,1557,74198,93840
3087,11070,7076,5093,117468,150392
3101,2383,1435,1663,29943,58910
3102,26755,16313,13248,52677,63852
3103,29748,18247,13984,53778,62498
3104,27218,17736,13628,62251,78457
3106,11698,7886,5174,85952,97167
3109,8967,6483,4302,82075,93254
3110,17051,11372,7752,127945,156011
3215,168,93,86,98125,123647
3216,2109,1464,967,63984,77485
3217,1795,1166,924,42300,51683
3218,698,459,280,108958,112914
3220,6095,3802,2821,64926,71132
3221,1833,1125,886,62381,78650
3222,4910,2828,2272,55424,66107
3223,2957,1559,1701,63906,82699
3224,1942,1310,940,81818,96696
3225,3074,2136,1368,70000,83338
3226,887,501,419,66250,89184
3227,851,419,464,73750,86998
3229,4577,2879,2137,84456,113886
3230,1082,788,587,62466,68353
3231,209,124,109,84097,80223
3233,79,36,48,107143,148040
3234,3805,2447,1792,67008,97134
3235,7086,4078,3599,48429,57759
3237,1739,1077,787,74460,82791
3238,95,45,53,30156,34962
3240,1010,541,492,54000,70955
3241,720,387,349,65375,82082
3242,3871,2550,1666,69609,83749
3243,841,517,392,73971,78754
3244,6390,3866,3122,69438,80253
3245,1730,1061,746,68409,88017
3246,13912,8131,6904,52702,71605
3249,5859,3630,3082,73660,105550
3251,1074,664,560,50238,57046
3253,5028,2663,2599,68240,91318
3254,3573,1975,1785,75507,138839
3255,1687,1114,853,89279,109175
3256,1913,1169,857,75030,81230
3257,4191,2000,1675,73068,102696
3258,2102,1437,984,80147,96220
3259,286,163,142,52250,79157
3260,632,463,303,99375,119398
3261,3467,2424,1598,86632,96996
3262,829,545,434,54224,66759
3263,3141,1761,1636,49256,65493
3264,6376,3320,2210,41688,67466
3266,2015,1292,934,56767,70768
3268,958,596,468,73929,108070
3269,2471,1578,1118,77000,93103
3273,290,148,150,89423,88048
3275,9540,6168,4383,71576,88414
3276,6797,4319,3321,59983,69152
3278,2394,1533,1068,76406,94527
3279,583,317,272,50833,63242
3280,1135,743,556,73333,91235
3281,7131,5363,3211,90024,107151
3282,712,373,325,63295,81389
3284,678,420,320,76364,76396
3285,1762,1044,861,63702,66700
3287,1245,738,628,66250,90354
3290,4035,3030,1732,104063,124273
3291,21,5,16,-,N
3293,157,73,78,36894,68205
3301,27036,15891,12982,60420,77453
3303,13272,8408,6185,65879,81381
3304,6145,4036,2759,109947,123815
3307,4757,2749,2071,67072,82073
3431,22032,13260,10366,55902,72858
3440,2190,1287,997,62614,73446
3441,195,92,80,36154,45321
3442,1102,747,584,59881,72571
3443,532,369,229,81781,93199
3444,1237,808,580,71250,89717
3445,584,385,296,60833,79514
3446,4890,3243,2289,59611,83635
3447,2001,1242,1005,51767,80095
3448,617,390,289,62813,68839
3449,1496,963,790,73409,107661
3450,837,531,437,67266,95514
3451,3318,2186,1763,57670,62208
3452,4432,2781,2175,59698,71641
3455,1838,1195,916,56689,77103
3456,591,344,282,60833,71843
3457,579,343,275,67159,92406
3458,5836,3437,3137,77688,109078
3461,4868,2650,1883,68250,82116
3462,1103,651,622,64167,120563
3464,923,611,435,85096,87490
3465,1790,1236,888,60200,80328
3466,1142,514,605,75296,100843
3467,1543,988,643,90438,102805
3470,4200,2565,2060,54821,60324
3561,5022,3196,2663,39504,57527
3570,8876,3819,3941,37969,54611
3574,2134,1306,1094,54500,68050
3575,90,24,14,103214,94071
3576,2557,1537,1397,49028,60900
3579,322,163,192,44167,65349
3580,1290,696,609,72361,100623
3581,2649,1632,1478,58063,68459
3582,2045,1204,1053,39830,53249
3583,860,505,464,56071,62331
3584,3091,1847,1564,49390,61782
3585,2304,1300,1026,53654,72794
3586,534,309,287,73854,103000
3588,1363,843,704,50375,61927
3590,722,315,405,32788,50174
3592,1023,507,568,41522,52759
3593,396,183,203,70938,86292
3595,568,302,287,57212,78915
3597,354,90,143,27868,41317
3598,2680,1393,1497,45843,57878
3601,376,188,193,44861,63481
3602,2251,1381,1077,64491,77682
3603,4300,2316,2217,50699,59384
3604,254,136,141,86406,77729
3605,768,415,412,63958,73175
3607,440,241,188,61429,81043
3608,2333,1480,1176,69375,99297
3609,649,434,314,73654,73727
3740,574,302,277,67188,77701
3741,3358,2308,1522,64023,81435
3743,11078,6428,5743,47009,57540
3745,1211,750,614,75000,89763
3746,217,141,108,100625,108751
3748,4103,2682,2090,82950,106171
3750,616,459,250,168100,178629
3751,444,265,231,32361,54326
3752,577,326,271,60417,66041
3753,2468,1486,1159,104735,114699
3754,121,121,76,-,N
3755,9628,4596,2725,101825,165292
3765,485,321,231,62356,58248
3766,7511,4850,4226,67597,85581
3768,1357,801,661,108558,174158
3770,418,263,147,88438,85454
3771,740,434,316,62500,75940
3773,6437,3845,3030,59745,73187
3774,1799,957,732,54744,74576
3777,1345,836,547,81250,115063
3779,748,493,352,69479,94261
3780,486,336,218,-,85539
3781,1627,1010,773,82802,119370
3782,2578,1727,1382,69630,77594
3784,3482,1914,1951,52747,73820
3785,1815,998,841,43625,60441
3801,19415,13099,10497,73561,100011
3809,2716,1625,1392,74400,77752
3810,1620,759,785,84241,96011
3811,5651,3857,2679,106938,123862
3812,510,258,321,34561,43589
3813,2293,1327,1213,60328,79037
3814,1986,892,1077,34750,55745
3816,1156,561,546,56029,68350
3817,568,283,377,-,50019
3818,3123,1766,1777,45481,63076
3819,3662,2565,1608,88485,96665
3820,25600,17076,13214,65855,83143
3823,1363,940,601,108542,131154
3824,14885,7239,3325,74267,97947
3825,7229,4912,3433,84519,107680
3826,1895,1392,1052,79722,91260
3827,2657,1731,1203,99561,120947
3830,1763,953,841,57157,68430
3832,314,189,178,71447,98265
3833,17679,11172,8894,84883,112158
3835,5560,3452,2719,60562,71317
3836,1176,590,587,59330,73917
3837,1369,937,656,66297,74372
3838,896,464,533,55996,69661
3839,2912,1776,1430,58438,68583
3840,3126,2038,1505,106763,138779
3841,5169,3387,2569,91045,111003
3842,13218,8597,7057,78454,101159
3844,1862,1321,896,129141,182177
3845,1084,743,580,60800,83642
3846,849,462,455,62875,90220
3847,357,310,201,88285,89654
3848,4976,3413,2324,93154,121636
3849,1094,746,528,55714,78483
3850,315,156,169,74297,74071
3851,3242,2070,1541,66950,76261
3852,479,275,191,67734,87406
3853,458,182,257,53438,66474
3854,832,420,467,113281,186394
3855,2213,1357,995,77596,91957
3856,1234,873,540,122750,156077
3857,7678,5416,4090,69107,82787
3858,3971,2804,1803,105288,108428
3860,3510,2390,1739,59442,71028
3861,3517,2423,1752,108462,116620
3862,3721,2442,1747,103520,168840
3864,1514,557,727,53295,64944
3865,6306,3954,3000,84125,95475
3867,17704,11009,9211,53022,69120
3868,4266,2478,2196,61094,72237
3869,1992,1342,1020,74697,98106
3870,4574,2943,2164,105645,155545
3871,61,32,45,-,61127
3872,3003,1669,1415,62545,77988
3873,5014,3707,2210,102358,115389
3874,7707,4420,3975,62005,73597
3875,1057,659,529,80234,107424
3878,9461,6220,4933,62723,68894
3882,1170,666,602,50000,67644
3883,84,28,53,30450,37242
3884,3104,2152,1387,102688,116254
3885,5602,3662,2747,106250,139549
3886,1747,1121,911,54560,78021
3887,1624,1137,731,73011,86268
3890,270,134,149,58708,45768
3894,5594,2702,2929,50907,86283
3901,6067,4105,2945,72731,81160
3902,1994,1171,970,76176,127641
3903,5264,3587,2569,82587,88079
3904,6580,4368,3312,72228,91521
3905,1643,776,921,79911,101120
3906,3883,2356,1836,75000,79686
3907,1134,504,668,67833,92294
3908,5792,4416,2784,88438,100695
3909,8457,5247,4310,87329,106592
3910,337,202,163,57281,76534
3911,72,0,45,-,63784
4001,2206,1240,1025,62659,69855
4002,6185,3574,2826,65347,73731
4003,339,128,174,84250,84018
4005,19527,12322,9172,51118,66994
4006,163,61,106,-,41364
4008,2262,1419,1185,70355,79721
4009,4169,2267,2079,48524,58559
4010,1087,667,553,52986,60353
4011,17629,10187,8297,58125,80903
4015,3015,1783,1468,51842,64876
4017,416,202,237,61250,101037
4019,14,14,14,-,N
4020,1073,583,573,38875,73069
4021,4798,3413,2240,106375,133890
4022,932,578,375,60179,69087
4024,534,341,229,67574,67172
4027,4865,3145,2211,65750,69353
4029,1329,827,701,55583,73653
4030,2360,1527,1057,66469,80335
4032,6751,4398,3354,79500,111275
4037,3011,1785,1264,42500,52389
4038,13766,9455,6101,76267,93625
4039,6179,4384,3180,70529,81160
4040,2730,1410,1391,44613,60308
4041,1422,709,614,41857,49953
4042,3827,2478,1977,55433,68286
4043,9493,5431,4972,73105,109651
4046,6412,4179,3406,68587,89525
4047,1603,837,763,51023,62918
4048,2351,1334,1175,51790,58531
4049,2918,1578,1274,63773,68455
4050,200,109,118,64167,87138
4051,860,463,403,55781,70940
4055,3339,2079,1648,62083,71914
4056,259,107,133,52813,53844
4057,64,18,19,-,N
4061,2461,1617,1101,72930,75724
4062,14426,9167,6438,72893,84875
4063,491,245,316,41786,59583
4064,7458,4460,4370,50843,83537
4066,612,263,318,76912,98001
4068,1399,756,546,43824,55766
4069,1383,953,634,83700,94061
4071,4445,2844,2112,72717,91279
4072,15459,10480,7712,63750,80314
4073,13057,7738,6832,43974,57827
4074,15652,10491,7582,90040,109704
4076,2226,1409,1093,65417,65359
4079,3348,1850,1693,72247,116104
4083,3623,2112,1865,51599,64665
4084,6483,4290,2829,73523,81811
4085,1930,1306,804,65000,85331
4086,7291,4607,3734,73937,78672
4087,1180,613,607,53117,52319
4088,1233,615,585,49063,63767
4090,8719,4456,4551,65230,79644
4091,704,389,330,50833,61666
4092,15252,9456,8054,51062,64398
4093,6794,4716,3141,65762,87376
4095,1082,546,543,42083,58111
4096,7034,4019,3533,77695,117636
4097,2896,2182,1362,94058,117083
4101,15147,9759,8797,38876,53885
4102,15220,10443,7783,49426,70516
4103,25604,17104,13130,63804,77426
4105,9212,5911,4613,107194,157351
4106,21641,14220,10791,59979,77645
4107,7336,4782,3733,106343,128204
4108,766,471,396,67000,97220
4109,74,37,47,62589,68451
4110,1165,728,557,162227,238973
4210,18341,11226,9916,48363,63169
4216,333,151,176,42500,51006
4217,2459,1348,1194,47333,65765
4219,1407,846,595,45813,62951
4220,2452,1529,1096,45663,60211
4221,764,408,317,50417,57132
4222,3045,2349,1573,73750,84955
4224,2150,892,949,33445,48772
4226,171,72,73,50096,54248
4227,36,17,30,36324,32580
4228,83,30,30,-,N
4231,257,141,109,45313,53089
4234,60,40,50,29516,37608
4236,3333,2291,1625,66303,78111
4237,165,86,83,73906,78754
4238,1465,878,489,58250,68777
4239,3710,2427,1727,59769,65084
4240,29883,16792,16063,39890,52574
4250,3264,2082,1811,48199,56988
4252,3611,2315,1777,58179,71416
4253,1728,952,847,57944,69892
4254,2410,1146,1384,31154,40267
4255,571,334,240,63250,74895
4256,2259,1392,1145,60462,63065
4257,2302,1074,968,44306,53118
4258,1983,1266,923,67961,91943
4259,2541,1470,1205,66985,74744
4260,4525,3225,2156,65446,77825
4261,315,166,155,53125,75762
4263,1650,1081,851,53705,62608
4265,908,585,479,56050,70913
4267,29,16,16,83000,79013
4268,3678,2227,1664,41034,54713
4270,5468,3046,2346,51359,57497
4271,0,0,0,-,-
4274,4575,2931,2345,63359,68868
4275,303,142,131,47750,55592
4276,5174,2138,2415,30777,42339
4280,5439,3197,2701,60225,70245
4281,4362,1806,1888,42857,55872
4282,4653,3033,2272,61688,77128
4284,833,445,440,64773,79141
4285,363,170,181,49219,64403
4286,89,89,46,-,N
4287,2652,1808,1365,55125,68469
4289,1687,849,637,44531,53994
4290,1211,647,501,54010,66141
4292,868,412,346,48750,56663
4294,3241,1536,1552,45158,60520
4330,21228,12174,11159,44127,56659
4342,1436,909,731,70129,75658
4343,67,67,42,-,N
4344,2318,1271,1430,34845,55916
4345,9039,5395,4559,54180,65418
4346,1710,1060,862,46893,64135
4347,2057,1114,1127,54464,67013
4348,2291,1387,1154,53830,58736
4349,892,501,426,61667,78704
4350,2985,1852,1402,69706,86096
4351,2134,1374,1058,70455,91042
4352,1291,789,687,53906,64218
4353,1923,1111,938,45147,59079
4354,1279,739,649,48882,85655
4355,2167,1379,1060,74559,87686
4357,2771,1687,1608,51563,57828
4358,3307,1892,1685,53257,62471
4359,332,194,181,-,56538
4360,392,185,206,50938,58700
4363,2087,1236,1023,55025,61214
4364,4921,2947,2469,67207,73495
4401,37300,21770,18900,46493,63477
4406,566,268,305,37188,54084
4408,141,70,75,49375,54089
4410,937,462,432,45063,49403
4411,1251,777,639,51172,70996
4412,7457,4819,3754,56354,68045
4413,211,52,105,46917,50253
4414,1075,378,563,36713,44999
4415,190,111,109,34583,37927
4416,4369,2416,2415,38125,61017
4417,220,78,124,32955,39412
4418,1310,652,675,43021,52474
4419,2305,1513,1055,62716,65818
4421,1167,394,308,55313,75156
4422,1208,596,461,50417,59875
4424,646,166,306,32333,35076
4426,3904,1811,1968,43395,55983
4427,2174,1185,990,54000,60891
4428,2300,1355,1180,56702,65558
4429,3750,2405,1847,58726,81680
4430,1498,645,827,37542,47937
4431,19,0,19,53750,55221
4434,934,490,432,46528,56071
4435,867,449,432,45789,58247
4438,818,482,439,43438,51144
4441,1687,742,870,48426,57099
4442,11,0,7,-,N
4443,1990,881,1020,37500,50090
4444,7348,4855,3440,76087,97498
4448,1151,541,538,39688,48683
4449,1345,817,617,51523,62898
4450,876,553,453,61761,61290
4451,186,72,119,30536,32446
4453,599,260,292,39605,49292
4454,20,0,10,-,N
4455,772,392,336,42917,59617
4456,2372,1467,1091,57326,68785
4457,4904,2476,2368,39842,62089
4459,733,318,417,32279,45009
4460,1021,368,503,40583,51674
4461,2457,1621,1193,60075,61343
4462,4230,1822,2263,33266,53485
4463,2413,944,1286,30388,39265
4464,511,224,259,38125,56885
4468,7660,4544,4010,38077,55953
4469,2590,787,0,-,-
4471,524,171,296,37167,51390
4472,1858,1049,932,55815,63952
4473,7543,4028,3121,44427,62682
4474,3048,1773,1589,57127,70187
4475,445,226,223,42031,54464
4476,1101,496,567,47188,65513
4478,293,106,165,29844,44742
4479,1168,526,616,41711,53808
4481,416,179,201,39779,57053
4485,180,92,87,60625,67182
4487,790,277,382,32083,40905
4488,1191,677,523,64141,69634
4489,260,192,127,52125,55227
4490,241,113,128,48750,55692
4491,125,56,65,33750,43666
4492,120,46,66,42500,42347
4493,1613,835,791,48344,59222
4495,460,215,231,39450,46030
4496,3283,2094,1652,68571,71700
4497,281,100,162,26429,36008
4530,8839,5331,5146,47760,69072
4535,593,369,310,65833,81331
4537,1782,1007,921,62117,86561
4538,1777,769,1003,44013,58409
4539,924,470,498,56364,68495
4541,43,26,27,171406,126415
4543,1740,897,925,54671,67132
4544,541,229,301,65938,100926
4547,877,509,415,54948,65833
4548,802,362,435,60417,82975
4551,680,406,346,60556,69564
4553,1388,867,786,64216,84228
4554,745,323,415,48194,69997
4555,1410,834,760,59348,71626
4556,929,555,527,57798,70658
4558,158,74,93,85536,72396
4562,1934,1135,1035,72431,97717
4563,1170,640,585,54028,61983
4564,526,262,258,63125,96948
4568,409,217,253,42875,85506
4570,0,0,0,-,-
4571,473,324,234,47029,84171
4572,4267,2541,2235,40045,56492
4573,488,304,246,60833,82770
4574,1214,641,587,48355,85041
4575,65,35,34,138333,229629
4576,542,236,327,50074,75173
4578,3794,2092,1893,45130,69823
4579,2522,1617,1285,74148,75391
4605,11565,7009,5833,52645,67051
4606,971,524,516,37656,58966
4607,892,482,469,48063,77935
4609,4633,2756,2329,53053,69640
4611,334,186,182,50192,60216
4612,442,258,234,60000,76203
4613,119,65,55,72083,99524
4614,2224,1374,1214,48043,76556
4616,746,371,363,44219,74055
4617,684,348,346,60833,90412
4619,2512,1148,1378,34845,64450
4622,1064,563,587,40156,52478
4623,712,402,389,45885,56899
4624,160,56,85,50795,53367
4625,69,30,44,43000,75825
4626,422,194,238,49853,63328
4627,1411,665,735,46652,71793
4628,577,336,277,44653,54254
4629,72,0,37,-,N
4630,1156,694,576,40893,55070
4631,1215,500,711,29375,47404
4634,1579,758,793,40953,46198
4635,30,16,9,63250,63267
4637,136,46,80,45179,53998
4640,1816,985,980,45473,60175
4642,79,49,42,86563,104121
4643,839,410,421,37446,50582
4644,0,0,0,-,-
4645,27,17,17,-,59765
4646,60,59,36,56071,82039
4648,548,306,284,41136,48940
4649,1129,493,594,37941,51942
4650,243,103,108,-,234825
4652,1547,588,839,34301,50397
4653,437,222,269,41394,42333
4654,2672,1245,1360,38232,49373
4655,944,426,391,53125,65568
4657,278,124,145,49063,63255
4658,1236,499,630,39457,52372
4660,982,544,531,77250,104490
4662,404,212,256,53542,60161
4664,897,486,446,45000,62264
4666,1016,448,536,42885,52433
4667,1075,462,595,37083,48655
4668,1213,582,670,32500,47180
4669,169,61,79,54531,95153
4671,481,266,250,63929,89046
4673,147,61,71,38750,62007
4674,351,241,182,62917,75010
4675,221,140,116,-,115722
4676,857,458,435,46042,67728
4677,289,135,145,56719,58517
4679,1478,876,791,57188,67937
4680,1020,524,567,39375,52998
4681,949,454,513,40375,54514
4683,86,45,47,72589,62772
4684,1330,793,701,58625,87419
4685,391,220,197,62188,73851
4686,79,34,49,33750,47353
4691,287,151,144,54375,64006
4693,376,179,216,38875,53475
4694,1868,948,999,45694,58054
4730,8138,4449,4114,40833,53413
4732,1440,700,763,39420,46853
4733,210,118,116,48750,56817
4734,607,341,319,45438,52564
4735,447,217,249,44583,55434
4736,7773,4139,4143,39933,55719
4739,770,264,357,37031,50259
4740,955,582,498,40455,57194
4741,3,0,3,-,N
4742,2868,1470,1612,30076,57172
4743,4009,2325,1981,41070,54155
4745,767,373,393,48542,55865
4746,421,156,238,29643,40642
4747,1155,506,573,37933,52452
4750,1850,757,739,38413,46438
4756,2758,1237,1568,38354,48165
4757,2384,1464,1224,53784,64758
4758,1136,625,554,39464,56595
4760,594,312,302,37500,54833
4761,424,255,224,49500,63842
4762,498,261,248,36591,56488
4763,564,264,278,37000,43749
4764,55,15,26,45625,42158
4765,1043,462,578,36250,50682
4766,331,190,160,42917,50161
4768,300,115,175,42292,47015
4769,7560,4304,4102,37036,53443
4772,697,281,395,36583,58583
4773,560,400,287,57039,52439
4774,466,163,297,26953,38556
4776,869,392,406,40435,47602
4777,343,146,189,31625,37932
4779,290,79,162,32500,45362
4780,656,320,302,43409,50941
4781,452,221,213,36417,49011
4783,435,191,202,38750,58728
4785,1927,741,972,29583,44231
4786,1661,898,836,45286,52230
4787,603,185,213,37614,43933
4841,6191,3335,3567,40486,53013
4843,4152,2215,2390,52500,71421
4847,1173,756,605,56563,66724
4848,628,316,351,59635,111228
4849,3259,1895,1704,57635,82482
4851,61,40,36,33750,49075
4852,46,32,26,44375,77800
4853,470,293,233,63125,84419
4854,1347,717,686,57407,77112
4855,220,119,110,125714,131171
4856,2756,1738,1329,62625,95817
4858,1188,651,553,54107,73196
4859,632,407,353,50529,72354
4860,1364,871,690,60658,88921
4861,2289,1239,1304,46993,52776
4862,3095,1983,1480,55719,65994
4863,982,524,518,52045,63613
4864,4081,2271,1564,57000,65046
4901,22473,11948,11477,41399,57161
4910,1641,927,784,48571,60663
4911,1671,890,879,33866,45198
4912,779,292,350,32159,38696
4915,7135,3727,3836,52226,67808
4917,2188,1173,979,73144,81416
4918,339,170,185,52031,65121
4920,1464,665,757,32684,42281
4921,1297,675,689,34485,42028
4922,997,459,535,36250,54002
4923,416,137,227,29821,40092
4924,1849,983,903,42332,57960
4925,101,53,43,55313,50809
4926,67,67,32,-,N
4927,2772,1319,1377,46625,50653
4928,1665,982,845,36719,55819
